1.340403409772636216e-02,-1.611506656203081506e-02,-1.329200493841596262e-02,-1.282774940262366124e-02,-1.307249526530389859e-02,-1.111063230780143241e-02,-1.393356473357722745e-02,2.085826629698066606e-02,-1.147953927379252378e-02,2.487891795202525763e-02,-1.183550169769753864e-02,-8.867969570295361134e-03
-4.349386046496396584e-04,7.455450855620012959e-04,-7.432275224614452594e-04,7.498012156260737719e-04,1.649914812955272699e-04,7.800240474085951004e-04,-5.316996878381023998e-04,-2.198934925581190296e-03,-1.707023620394351781e-03,-1.462390633288859114e-03,-1.251979185569647608e-03,1.756426661809535293e-03
5.570717636377558058e-04,5.415444949927647445e-05,7.907192935405373121e-04,-6.805459241860466581e-04,6.890483483922682072e-04,-4.496879411069094087e-04,-5.235648095605471158e-05,-9.796147576802182247e-04,-1.242012200767848981e-03,3.475286994834519516e-05,-3.415414112120472166e-04,6.199134575746869848e-06
1.448663689563678934e-03,-1.596350844193058409e-03,4.626331809186308257e-04,-9.284680343506034180e-04,4.744389337180760966e-04,-1.947027668880520245e-03,-5.741087795132084710e-04,-4.954934084256528435e-04,-8.190241782195939327e-04,1.685332173101877773e-03,1.210458983993011398e-03,-2.782484761786389827e-04
6.985757014809098166e-04,1.018974874538885718e-03,5.488626228316175159e-05,4.834869375809097594e-04,1.732720047787775024e-04,-1.806296964493082826e-03,-6.008983201718830029e-05,-2.552956154143325054e-04,6.699842924559949557e-04,1.642378282793081380e-03,-1.763959881188078508e-03,-1.026222316549499965e-03
-5.421414198807210372e-02,9.208839786526172577e-02,9.636782168930395354e-02,6.736409707579971151e-02,1.156123857724900700e-01,8.364267978088979483e-02,7.195804145826077691e-02,-1.204288400232956247e-01,9.559796477003131010e-02,-1.562866839117813267e-01,4.958515736894116011e-02,9.560645225746430831e-02
2.164691786236101669e-03,2.764612429627215373e-04,2.049422532608531026e-03,8.175843871702254562e-04,5.150803412931592154e-04,-6.160137083545582769e-04,-9.168079965002780794e-04,1.278756645203674158e-03,-5.328825910528807224e-04,1.902184369878930992e-03,8.611137441204420699e-04,1.700238598213101200e-03
4.704414976269583482e-04,-7.349712342970333339e-04,6.172995239835614824e-04,1.836111235366938964e-04,6.261342221576436055e-04,1.200453880345007376e-03,9.295602202062411105e-04,1.257034965198637567e-03,1.999997452977271897e-03,-4.735158834038556913e-04,-5.212105716212217434e-04,-6.412835086321616498e-04
-1.293513977353873004e-03,-2.875233613200223822e-04,-8.356601871748757559e-04,-2.087841191127892649e-04,-1.046597562902622106e-03,-6.846879803636547442e-04,1.047502353562523728e-03,1.277912257761322241e-03,-7.894342813854729642e-04,1.157947459622741117e-04,6.296611937824961541e-05,-1.044584427543113637e-03
-1.379490920630828009e-04,-4.073808978959455760e-04,4.210613774286439746e-04,2.180228906148544692e-04,-1.413055548267931139e-04,-1.166239889599805617e-03,7.836091898505358980e-04,1.676824072342006236e-04,9.743938053471740872e-04,-1.906521036944648563e-04,8.456365661174691795e-04,6.082979399557819850e-04
6.457631704057875677e-02,-2.803901357274195261e-02,-2.710409563768521532e-02,-1.820593625441109878e-02,-1.206639108707844611e-02,-2.381696522815352282e-02,-4.128264846069030353e-02,2.608150361337363901e-02,-1.933790562395824170e-02,5.353637227154722095e-02,-4.490205807000378219e-02,-1.408691185528608211e-02
2.080399322869961373e-03,-1.447343304005489859e-03,-1.828160780870190455e-03,5.024305394979290771e-04,-1.733784030307217172e-03,-5.787899444134708389e-04,-9.393829782630376329e-04,6.098418816035174744e-04,4.729883284878593961e-04,2.128094338295413463e-03,-3.061209703092582050e-03,1.958435182879198128e-04
-5.050589758524509990e-04,-7.850685672356383284e-04,-1.144204904256564169e-03,7.481755905243898160e-04,8.277447439243182468e-04,-9.872874209260068274e-04,2.496431906730989139e-04,2.000445753748748313e-04,8.050302153925518664e-04,1.569245608539514714e-03,6.814489847410643789e-05,-1.939912215432883192e-04
-2.686986308179225777e-04,-1.806295935097014657e-03,-5.219621677779107604e-04,1.439689438370191565e-03,-8.980052021407599738e-04,-1.577967564539651190e-04,1.173234804246958522e-03,-4.210701469111291549e-04,-1.115410137323746885e-04,-1.125653679071881522e-03,-2.239335176212581919e-04,-2.200273322294504384e-05
2.214513468623895370e-04,2.093912741386966866e-03,-1.659806903982336468e-03,-1.008511771512823186e-04,2.422170037545991455e-03,1.257593801358041549e-04,-3.872510089263335995e-04,1.090661042270256453e-03,5.354637369920980114e-04,4.133871230229774706e-04,1.988252464715199730e-03,-4.644847017193762164e-04
-9.749782507368574260e-04,-7.354125832722877400e-04,4.174702710653179502e-04,1.914296804772811986e-04,1.115399586108144160e-04,1.454591262592759473e-03,1.280896004949362219e-03,1.179846612888043504e-03,-2.716099781902406351e-04,1.311707286846889621e-03,2.087017850537521962e-03,7.013829110046235866e-04
2.242451893583744232e-03,-6.360843440769004117e-04,3.070431152691166472e-05,-3.004759078200568926e-04,-1.087753216463976415e-03,1.903413202915477185e-04,-3.176469829711672972e-03,1.085428643485752357e-03,-9.601390234390390572e-04,4.508329808293632811e-04,-2.494223313063987767e-03,-1.509353873875326872e-03
2.978992501830232936e-03,-8.356799816063353653e-04,-1.063672258285019556e-03,-1.022323620794514647e-03,-1.575861454093644429e-03,-1.360152206698243696e-03,6.497563936801873307e-04,3.234219142563897302e-04,1.104555568707183246e-03,3.877726864313551570e-04,-7.155390010611715037e-04,-1.102817526417602294e-03
5.013384182695090896e-03,-4.826500456241467410e-03,-2.486346445611840525e-02,-3.541225495450207872e-02,-1.769359909220162216e-02,-3.298680093978999250e-02,-4.424908196799198432e-03,2.313109310935243523e-02,-2.900933273563761905e-02,-4.509233518276509027e-03,-5.071761927362431789e-03,-1.638654682616575570e-02
-2.627357395521897764e-04,-9.253405943223518308e-04,1.675085729382938093e-04,-3.633299378275952761e-04,6.898493193445292926e-07,-1.495864428304719993e-04,4.024585026473609232e-06,1.394382499675208870e-04,-5.756663989501887083e-04,-1.225626207800377659e-03,2.010847322567856988e-04,3.402993105838735769e-04
-1.523897475925379587e-03,2.381109350212801102e-04,-1.473996843430543059e-03,1.806058224102958338e-03,-2.527664385427807288e-04,6.309019362187654183e-05,-1.350395717216361065e-03,-6.508192224715931944e-05,8.062492245980399123e-04,2.177617019665850726e-03,6.107892657559929866e-04,-1.922417537692336668e-03
1.053187365552283022e-03,-1.803239904419913899e-04,-1.343749845160288256e-05,5.665472561407668356e-04,-2.784287426304929056e-04,1.310814270328994639e-03,-3.137367732974376787e-03,2.914977614021582188e-04,-1.121161691851703390e-03,6.714934907826824008e-04,-8.489653085944673903e-04,-1.191364084563048905e-04
-1.848272878254454004e-04,4.047069843961966754e-04,9.515097426785373890e-05,-1.281882079540822526e-03,2.578539043629986044e-04,7.278714828721738299e-04,6.332825281758059201e-05,-1.942656621141044702e-03,9.339498958969192580e-04,-1.119003356706009056e-03,-1.104869983356187571e-03,7.969236511021938075e-04
5.794428760554135201e-03,-6.178671602138828545e-03,-8.535466058363021247e-03,-3.053069197528245765e-02,-1.608150913226984516e-02,-1.515357622475529444e-02,-8.237337330369361166e-03,2.335508309623471421e-03,-1.123364760408810878e-02,2.324834498239582853e-02,-8.147162793886237458e-03,-2.582204639751815162e-02
1.076805934990616859e-01,-9.412173489942914084e-02,1.063665810663120583e-02,6.009192519905651175e-02,3.765856795892847525e-02,2.563468981219493500e-02,-7.940743938152922121e-02,3.209366328208794299e-03,1.790043931120665482e-02,3.934609000704412940e-02,-7.151681756837516279e-02,4.358557493445454345e-02
6.308491981227789831e-04,-9.370567498270800056e-04,-2.449424113930649054e-04,-1.963256202769823964e-03,-1.157517963881561640e-03,9.978910836271564057e-05,-1.432905950609056909e-03,-1.161326763630524117e-03,3.807923660080726681e-04,-6.353979902094011303e-04,-3.526677777161915531e-04,-1.834308772691361567e-04
-1.457574860005417792e-04,9.239459798142309619e-04,-1.862556517089457211e-03,-1.238786856342867406e-04,8.309638325948952558e-04,2.069423254313753572e-03,-3.910071255966658991e-04,5.188226449045187311e-04,6.763593298032313491e-04,-6.558681656066190106e-04,7.475604191031682720e-04,-1.169587816831105720e-03
-1.310980426312204940e-03,3.343563393937068863e-04,-8.786708177910365104e-04,-9.941791558267518755e-04,-3.512991254604039596e-04,-1.687385509106703856e-03,-3.767307498626162616e-04,-5.012616588834014085e-05,-2.691190661542758062e-04,-5.667104770127646832e-05,9.097958037554687832e-04,7.024157694329651123e-04
1.424768694229197052e-01,-6.865443444419273844e-02,2.309434616964008841e-02,-1.260546407502834143e-02,-1.038531517114336424e-02,1.376884541826718308e-02,-7.267576172591254380e-02,-3.629018006270819108e-02,1.825100495214505500e-02,1.827767168941655043e-02,-9.983667782483153508e-02,-1.068137337841456279e-02
1.232628404153656224e-03,-1.482499244414663825e-03,-4.040674325025048853e-05,2.977430183965623211e-04,-1.484688403142503550e-04,1.629342332778979923e-03,4.515733845112447517e-05,-8.317224218874110907e-04,2.112425598902446106e-03,1.429349453869123389e-03,-3.761564277376613658e-04,4.657210727292201025e-04
3.234330285923655950e-03,-4.504452333308747725e-03,-4.949546866383839477e-02,-3.700174551706302689e-02,-1.393418555013434777e-02,-4.575939110987223279e-02,-1.876457841462579297e-03,5.222066791432058985e-02,-3.260673249771765120e-02,2.788369154861117596e-02,-2.051375387797332254e-03,-3.127978662153652750e-02
1.298196570754669597e-03,-1.574090294006551521e-04,-9.782466615442330748e-05,-8.049901473739983155e-04,6.851954007424969004e-04,-1.706621555534432655e-03,-2.075702029281424957e-03,2.494231410694017388e-04,5.093310750147070310e-04,-2.341938607602352986e-03,1.192334941489807962e-03,-1.688968553115650396e-03
-3.608507031585509763e-03,5.600313922662168882e-03,-2.995829526648710953e-02,-2.580319403215682039e-02,-1.451269012498870338e-02,-2.930507470422720473e-02,-1.508902086059929482e-03,4.155819344395034198e-02,-2.549067029001993515e-02,-2.321853282129612665e-03,-4.304176097443862710e-03,-6.629475780951197064e-03
-1.743328977328793133e-02,6.898292885124225095e-03,6.997028408107723585e-03,1.068454463616007148e-02,5.133849242072876379e-02,5.706778576939161400e-03,8.928507320441030071e-03,-1.447893331855197759e-02,-3.414437153776057627e-04,-3.796793731448443870e-02,1.505758909460238812e-02,1.405792243597192050e-02
-1.771191941992032205e-03,1.602537296609790260e-02,-4.048140611188536832e-03,-1.676528646906507575e-03,2.456424678377714700e-03,-2.615151283914203366e-03,6.306610475377658065e-03,2.035530467208332157e-03,-1.395929921418058352e-03,-4.633054368930286659e-03,4.046164534911326702e-03,-1.325697685138208133e-03
1.521910573675075559e-03,6.641419367829480168e-04,6.628893896980601191e-04,3.500482888833797218e-04,3.444777914471945537e-04,2.165754799788632335e-04,1.066423681416109727e-04,1.522947745795544651e-03,1.253671803036126783e-03,1.365792866306623880e-03,-3.877964022155955585e-04,2.152106206437082690e-03
3.171836100300837874e-02,-3.298949649676376911e-02,-1.487521511857381983e-02,-1.705608921225236149e-02,-1.906086432069655640e-02,-1.687853551393370469e-02,-2.066134012230420522e-02,2.020204999697297263e-02,-1.603255913875052674e-02,3.442578905721034588e-02,-2.441241213113016714e-02,-1.629081640070481965e-02
-7.691032961186471117e-04,1.571793623380281463e-04,-1.721215357092255619e-03,1.613182338703113197e-03,-1.612858163025898553e-03,-4.643496604342282159e-04,-2.922502076714125503e-03,-5.835972749610310924e-04,1.980416269320748462e-03,4.985434037764784531e-04,1.014790987299619886e-03,-2.855426558005806268e-04
2.230458009750884221e-02,-1.288232390856719825e-02,-7.584206414141200780e-02,-1.123470766685250311e-01,-6.017716509106614542e-02,-1.009390037319515404e-01,-1.301889697359996829e-02,8.000735296649037764e-02,-7.637106033170583397e-02,1.166817296719334651e-01,-2.874851477018461679e-02,-8.791050721237461674e-02
4.745919845701063872e-02,-4.811902295799366791e-02,5.549294648810599445e-02,6.325443086409096582e-02,5.010186391931503724e-02,6.925088206747330444e-02,-3.816925275194480577e-02,-5.763877137774370968e-02,5.812310109509787742e-02,-8.787240301276512400e-02,-1.913441216763214076e-02,5.260084460772014581e-02
8.178418008140237415e-04,-3.813342756954102861e-04,6.290783707576198466e-04,6.751063264036880106e-04,1.165287455644895389e-03,1.354553968185847831e-04,-4.089610105745956187e-04,5.649893410802985612e-04,1.515422227072352884e-03,-1.172319542064358903e-03,-7.303566959677427854e-04,1.736546015830527047e-03
-2.816020422028698081e-02,2.128032718044534435e-02,-4.760531670699313933e-02,-9.487840085059866257e-02,-6.485664257935892796e-02,-7.699774408454652941e-02,1.970702856343448106e-02,2.886570276842160068e-02,-6.318898010761135609e-02,7.845368872942845529e-04,1.495291056294800400e-02,-6.727409669305704776e-02
2.025817489618317801e-04,4.006273988647738628e-03,6.947913795070819517e-04,-3.305092015990895166e-04,1.343244455392182245e-03,-8.849210158071990759e-04,2.631489808330655759e-03,1.898213081611359971e-03,-3.852835603700598610e-04,-1.166331608863690420e-03,1.779481699413998147e-03,-5.132910599496690648e-04
7.454087029418950431e-04,-5.610486896144032060e-04,-9.547418654582196830e-04,1.485571621311508302e-03,-9.540743369272444187e-04,1.468939305263378592e-04,-1.312461915636588912e-03,-5.564564482040144705e-04,2.103904808023176337e-04,-5.939692040175132017e-05,7.067654585769805745e-04,-1.493015798321422737e-03
6.023668863647603961e-06,4.656568493731278770e-04,-7.120642328549693471e-04,-5.033392123033295388e-04,6.327156434707948253e-04,1.551356006705012893e-03,-5.872179594808692258e-04,-4.892313271742811760e-04,1.099692378661281571e-03,-2.004755207467146915e-04,1.573181781883030753e-04,-9.399861066331066098e-04
-4.445159796103521389e-03,2.083926513143074394e-02,-6.443857497180687129e-03,-1.735217908858199473e-03,3.944149249256080278e-03,-2.615341488399116916e-03,5.658398383470690345e-03,2.606871283519455497e-03,-2.980801190100270531e-03,-4.042798368265150370e-03,7.373570305492954148e-03,1.218774310059249729e-04
1.260192282023600585e-04,-9.175641085454952365e-04,5.348465209990603628e-04,-1.037933027507492755e-04,-1.788760008625087539e-03,-1.963723038928297769e-03,-6.328849999121579631e-05,-1.612593606952235923e-03,-1.404664190110429048e-03,2.454439415069160565e-03,-1.109251149623406230e-03,-6.839585304925259110e-04
1.820318042008178643e-03,-2.254200298700033498e-03,-1.536384269250037644e-03,-1.436798955787697667e-03,-4.406409807881430936e-04,-2.773942716219543470e-03,-7.786498326807231654e-04,4.498461445507665954e-04,-1.558514432001275023e-03,2.928268187533465683e-03,-2.012391770424497945e-04,-2.161398335856896361e-04
1.022902787463986739e-02,-1.511553001678841990e-02,-6.249738887148136544e-03,-6.070703931368594437e-03,-9.047008464652207815e-03,-5.864685570571294762e-03,-1.144829595161180220e-02,9.214171925550988448e-03,-3.622155847055396043e-03,1.350279083749068854e-02,-1.296153310707970352e-02,-6.872001792385693062e-04
3.153886046729240328e-04,1.997785387584588308e-03,-1.380823806401681314e-03,8.731441119065746787e-04,1.144143665800899682e-03,2.653552783084143422e-04,-5.383422640906708576e-05,1.472646891230416921e-03,1.011810762918848462e-03,2.585064135068646828e-05,-7.889431991062000179e-05,-1.078245723616114539e-03
1.834869834710719800e-04,4.310594284654717823e-04,-2.045147826231412912e-03,5.224652202087662128e-04,5.535501841468951989e-04,-1.814728103625889814e-03,-1.116620477850845724e-03,7.962343186242833908e-05,-1.909060909999575606e-04,1.167912429031247494e-03,-1.760207506184897127e-03,5.260373980920023205e-04
1.532387638220661071e-03,-9.779527080950418342e-04,-4.257593553359701350e-06,-2.269432249558025767e-03,5.896257457458163164e-04,-1.215426872981397702e-04,-9.105545702168750706e-04,1.468043146013715480e-03,2.224909650369947525e-04,5.585656535219015416e-04,5.283393796353348442e-04,1.071197465548033036e-04
2.630161207310864439e-03,-2.904953115000960626e-03,-8.150337233154752786e-04,1.285697805475430637e-03,4.073672463806132495e-05,1.311095459384147498e-04,-2.260049485622017077e-03,2.921913652946155418e-03,-1.790414313772177015e-03,4.553686538540019368e-03,-2.434896670266085018e-03,-6.022146750612224209e-04
3.264817098248495864e-03,-3.931227853616372711e-03,-1.159879501251844447e-03,-2.062245952401105774e-03,-3.004671006854968407e-03,2.020658087331031884e-04,-4.651759261817269356e-03,3.822319988997722930e-03,-9.987761785816816080e-04,3.536361282848236604e-03,-3.654826588400933354e-03,-7.800520513476923113e-04
-2.012226695763776226e-03,8.690536872290884713e-04,1.281697426887118364e-03,-1.337513723722830389e-03,-6.864550363789401026e-04,4.431412010994081538e-04,8.590957790492342622e-05,-9.803163975587063979e-04,-1.182881694352048724e-03,-1.296540001323742220e-03,-1.944122348138261063e-04,3.916358223293797073e-04
6.513245742971007779e-02,-4.701491723792557836e-02,3.996086510276561712e-03,-1.335754489652656724e-02,-8.265908655589900705e-03,3.139404902114681720e-04,-4.304702259696147754e-02,1.106016128492305454e-02,-5.104199124228978902e-03,-9.569959709547669335e-02,-4.711532531872254098e-02,-1.593667040889639938e-02
-6.389099077656473780e-04,-6.649930255056375403e-04,5.742073375892703131e-04,-1.089650677824185402e-03,2.447867668049155546e-04,-4.130169996579794865e-04,1.111140712257881327e-04,4.237475221362978282e-04,4.041835426725262897e-04,-9.328838685235930168e-04,6.516082813711451599e-04,-1.552265775027167978e-04
2.883126917710940621e-04,4.425988352512877778e-04,7.350574172759052958e-05,8.989595695709241266e-04,-7.948073617195260988e-04,8.614163057978900962e-04,6.477623925568292427e-04,1.281289758226662463e-04,6.094227940901311962e-04,-1.669384420064274049e-03,1.670583620381870232e-03,7.211779852209196416e-04
2.901022431374439704e-03,-1.833888138420397204e-03,-2.003655288685929781e-03,-2.461013948384365574e-03,-4.409369734897836818e-03,-1.505768752084461325e-03,-3.636326331641264852e-03,3.058822979940691630e-03,-1.975673489551276960e-03,5.860302999200331375e-03,-5.021868144802761440e-03,-1.255363082235891065e-03
-9.866853779410959032e-04,3.619404960961323213e-04,4.854973053162601115e-04,1.210381923544820437e-03,-5.889609354656596729e-05,-1.407670767733062859e-03,1.053270845831947482e-03,3.319527869124343526e-04,-8.884945955015271938e-04,2.712278442588932342e-04,-5.194755065687262796e-05,-4.451765799824030138e-04
4.441641147440272309e-03,-4.729844089331412468e-03,-2.650517359239629167e-03,-2.446003335239754772e-03,-4.896765191573440243e-03,-1.583058824641401640e-03,-4.973567224910301239e-03,4.108729065959178424e-03,-1.465061879891238787e-03,5.443130125046547786e-03,-5.941191696302128983e-03,-2.472904522402079005e-04
-5.251777733250830369e-05,-6.574942105475131303e-04,6.904786353114020225e-04,2.863934704609585142e-04,-3.855700865147441633e-04,-5.586011380985763438e-04,-1.550107977997771747e-03,1.142004158821391217e-03,4.543670565669581034e-04,1.044156696703923796e-03,-8.520549030055427206e-04,8.139793946530926973e-04
4.775111260946229863e-04,1.534776384580917958e-03,-3.180967795992018974e-04,-2.079037451474192229e-04,5.837746968520178331e-04,3.021879023359145774e-04,-1.468730602450489791e-03,-2.587131175490986219e-03,5.195319029894402167e-04,4.534460732105284955e-04,8.324722604351501246e-06,-2.385169783741475445e-04
-5.684866452070298087e-02,8.918185622920161981e-02,5.605930092249010455e-02,7.200127467889684552e-02,6.775194971791938248e-02,6.491740849195293261e-02,6.790364926721803585e-02,-7.446104612620568775e-02,6.266605844294394212e-02,-1.155600006101623750e-01,5.796422872066100268e-02,7.570173372750399476e-02
1.269483787613554958e-03,6.774308709109494746e-05,7.193699599484062231e-04,2.022454642473143235e-04,-1.541555763856673018e-03,-1.286820266172732173e-04,2.789623824988963293e-04,-1.171740560232321145e-03,-8.893699356713944109e-04,5.636083229191302937e-04,5.794083657656543158e-04,-3.623557952035049009e-04
-1.181143436201752836e-03,1.959479849447679813e-03,-2.756534488707818508e-04,-8.922052153880746447e-05,-1.044041035026020388e-03,-1.826552571195514665e-03,9.261149109143084097e-04,-2.685647491747493627e-04,4.769316536697640330e-04,-1.798378372020490801e-04,9.467658876391611949e-04,3.326872307974605377e-04
-1.099373715725671932e-03,-1.835079433573759834e-04,2.160584855584557745e-03,1.904499183195941742e-03,2.058674553701522161e-04,8.881334720561561433e-04,-9.941595869705709913e-04,-2.556326218215210265e-04,1.233732364396580535e-04,2.589707108620343525e-04,1.181059418973275489e-03,-6.109593160118091714e-04
-5.003023632468353837e-04,6.227825959010921712e-05,9.556908275472297506e-05,-4.972034136971870653e-04,-2.563601963542252158e-04,-2.081154849708908693e-03,9.537067875339467126e-04,-4.322365391132976372e-05,-1.408725416949920602e-04,7.840519598198937221e-04,1.223604953182406150e-03,-1.004563634282239779e-03
4.662234697112817468e-03,-2.571847925807468384e-03,-7.481030392724683127e-03,-1.487799382247359525e-02,-5.053423203432275829e-03,-1.104465799790226369e-02,-4.602644692691448824e-03,1.241724259085366829e-02,-7.619320322393705221e-03,-7.317949117805008612e-03,-4.091365314911590313e-03,-4.556551161073119950e-03
-5.776489364738616149e-04,-1.361646623462880112e-04,-1.384763438975249823e-03,-7.114194896033047572e-04,-1.503444767645820872e-04,1.136403741017481340e-03,-4.796994216925808542e-04,6.168991815039406379e-04,-1.299303204788176350e-03,2.626165153906343582e-03,-4.060647498767474281e-04,1.008408812347785934e-04
