9.395803117550650674e-01
-6.038868663679425319e-01
-4.161132856032035421e-01
-4.126708745775308773e-01
-4.537423995628542817e-01
-3.998192508944790058e-01
-4.707987198879487467e-01
8.833243716091035980e-01
-4.055538028040964749e-01
8.916617372957278409e-01
-4.702465852473754482e-01
-3.689537825372806168e-01
